weather,city,scenario_raw,time_slice,severity,weather_year,scenario,watts_person,met,bsa_m2,zone,zone_label,floor,position,position_name,rows,mean_p_tail,median_p_tail,p90_p_tail,p95_p_tail,high_tail_pct,mean_warm_tail,mean_cold_tail
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.12684195585621852,0.07478050785673293,0.2886642524034077,0.30594311339530905,20.019157088122604,0.0996398493615788,0.027202106494639732
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.10952403350166585,0.07478050785673293,0.25879070311016317,0.2975656900728436,13.122605363984674,0.08130458122035314,0.028219452281312712
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.13195162812846167,0.09195988721020815,0.26197864997298204,0.2953864903042743,14.331896551724139,0.09942362315445763,0.03252800497400406
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.2524697093089,0.2650206935921222,0.4198947112961338,0.4372137404580153,61.40445402298851,0.23002537311810156,0.022444336190798414
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.1433622014764124,0.09819904404233534,0.2932572346344681,0.3126653512961755,19.115181992337167,0.11086119186943467,0.03250100960697772
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.14871092342250977,0.11361646540848841,0.2928843656840942,0.31016322667599555,23.25191570881226,0.11412933495701741,0.03458158846549236
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.13256168888128292,0.09195988721020815,0.27478357286025,0.31016322667599555,14.56537356321839,0.0987390615673833,0.03382262731389962
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.15264218747108615,0.11133196355190286,0.305943113395309,0.3126653512961756,24.191810344827587,0.12002574108808572,0.032616446383000444
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.23667362462694355,0.2468789887496501,0.42293124639426094,0.4372137404580153,53.89727011494253,0.2127042771697802,0.023969347457163392
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.14668581986887572,0.10214485298787074,0.2953864903042743,0.31266535129617556,20.3125,0.1149602643011362,0.03172555556773948
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.1640762706550257,0.11537842339581056,0.3121185251186201,0.37082353508676724,28.867337164750957,0.13318543463110813,0.030890836023917588
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.1397627237471505,0.09195988721020815,0.2928843656840942,0.31266535129617556,18.06154214559387,0.10721758668357956,0.03254513706357099
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.13748814322631683,0.09195988721020816,0.2928843656840942,0.3126653512961755,17.708333333333336,0.1031706425100977,0.03431750071621915
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.2148030132007021,0.1897434317750309,0.38119480770158765,0.4351823678783035,45.923132183908045,0.18858218197570867,0.026220831224993458
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.14529237242570456,0.10696361814591288,0.2953864903042743,0.31266535129617556,19.372605363984675,0.11292288702850149,0.03236948539720306
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.15144535538226603,0.10214485298787077,0.3101632266759955,0.37082353508676724,23.461446360153257,0.11889927558940815,0.03254607979285787
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.13631562140753906,0.09195988721020815,0.28363550774300306,0.3126653512961755,16.73251915708812,0.1028063461212296,0.03350927528630947
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.09413990104934601,0.0908952497594408,0.13164864948104352,0.14159212417246886,0.3472222222222222,0.05491259780142128,0.039227303247924714
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.15183174155819087,0.1405274867217015,0.26640614953778463,0.3021327342818315,14.28999042145594,0.12555120614801407,0.026280535410176775
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.09669236563189229,0.09072193629155659,0.1405274867217015,0.15082574213840938,1.1793582375478928,0.05933164376001799,0.037360721871874294
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.096329076263833,0.0868769455800173,0.14159212417246886,0.15082574213840938,1.0057471264367817,0.05922724428629817,0.037101831977534805
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.09208167904316,0.08636971229531028,0.13286933270417994,0.14159212417246886,0.6645114942528735,0.05396767810813861,0.038114000935021396
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.09775037617152671,0.09072193629155659,0.14626088499608358,0.15539403354972353,1.215277777777778,0.061462790634328364,0.03628758553719836
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.1431998226603292,0.1274735570254098,0.25525641207211547,0.2975413170287804,13.715277777777779,0.1158607383395675,0.02733908432076173
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.0980528028445953,0.08743434974607764,0.14159212417246886,0.17453662053712077,2.077346743295019,0.062197584095770364,0.03585521874882493
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.10572931523566385,0.0908952497594408,0.17453662053712074,0.1897434317750309,3.334530651340996,0.0721796559048613,0.03354965933080254
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.09484346890699634,0.08636971229531029,0.1405274867217015,0.17385079829448197,1.5625,0.058875413379595544,0.0359680555274008
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.0929397204277903,0.08636971229531026,0.1405274867217015,0.15082574213840938,0.8979885057471264,0.055198916852372534,0.03774080357541776
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.13023359615185562,0.10336737648127632,0.19884968515847612,0.2802624560368791,9.207375478927203,0.10043391719368622,0.02979967895816939
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09746914849364888,0.08743434974607764,0.14052748672170154,0.17453662053712077,1.9875478927203067,0.061428114763394805,0.03604103373025406
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.10067976517029549,0.08743434974607764,0.15082574213840938,0.18724130715485085,2.687978927203065,0.06573070126483203,0.034949063905463436
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.09345000744717989,0.08636971229531028,0.1405274867217015,0.15326433656783706,1.5505268199233717,0.05681589524194859,0.03663411220523131
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.09270623930375868,0.08743434974607761,0.12758274174203382,0.1405274867217015,0.5148467432950191,0.054479011779084416,0.038227227524674265
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.1536621571794649,0.13258032585126403,0.2790036861409365,0.3021327342818315,15.128113026819923,0.12894334317898712,0.02471881400047777
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.09536093051189873,0.08636971229531029,0.13269358231751252,0.1483236175182293,1.3170498084291187,0.05927514697338873,0.03608578353851
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.09467333294271577,0.08489021107805642,0.1405274867217015,0.150762211947657,1.1015325670498084,0.058916366252757583,0.03575696668995818
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.09049130270651845,0.0811412543526477,0.12754998632704667,0.14159212417246886,0.7423371647509579,0.05363232375510418,0.03685897895141426
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.09608333285336457,0.08636971229531029,0.14159212417246886,0.17453662053712074,1.2691570881226053,0.06122297953593155,0.034860353317433014
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.1448788258364968,0.12667039510478012,0.26944268463591164,0.2975413170287804,15.45138888888889,0.11891850358125146,0.025960322255245343
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.09626218972837634,0.08636971229531028,0.1405274867217015,0.17488894871449726,1.8199233716475096,0.061594263532692525,0.03466792619568381
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.10406758895399369,0.08743434974607762,0.1770387451573008,0.18974343177503092,2.9094827586206895,0.07148635290916237,0.03258123604483131
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.09310650569018582,0.0811412543526477,0.13056388533562605,0.17486457567043404,1.4487547892720307,0.0581831471410724,0.03492335854911341
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.09137840536731814,0.0811412543526477,0.12853819447617715,0.150762211947657,0.9758141762452108,0.054757004064124155,0.03662140130319398
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.1316098286813347,0.10419419808487335,0.24687898874965003,0.2833233641790694,10.895593869731801,0.10315892752548772,0.02845090115584696
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09579504156530941,0.08636971229531028,0.1336059289547662,0.17464377055169894,1.933668582375479,0.06086676134773055,0.03492828021757887
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.09910674906276964,0.08636971229531026,0.150762211947657,0.18724130715485085,2.5203544061302683,0.06501106323266045,0.03409568583010921
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.09175216088773096,0.08114125435264768,0.12806176071544592,0.17385079829448197,1.5146072796934866,0.056146469927067004,0.03560569096066395
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.12459345471257846,0.11875734749858499,0.16105015673981188,0.18724130715485082,2.1132662835249043,0.06333395828301626,0.06125949642956221
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.19177694656285527,0.17031576261741227,0.3101632266759955,0.36747268077191353,32.974137931034484,0.1562323288141401,0.03554461774871521
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.12709217492847402,0.11479869487721547,0.1735899498731355,0.19278547539417107,4.2684386973180075,0.06997482001077276,0.057117354917701264
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.12693641161565028,0.11133196355190283,0.1897434317750309,0.2014177301836993,5.034722222222222,0.07021625339382498,0.05672015822182532
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.12185248745056547,0.11479869487721546,0.16023173683583983,0.1897434317750309,2.957375478927203,0.06254609595897895,0.05930639149158652
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.1281766785625127,0.11479869487721546,0.1897434317750309,0.2030697984391626,5.5136494252873565,0.07274742177802698,0.05542925678448571
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.18427984298291547,0.15295543912029586,0.305943113395309,0.36701315597328976,31.45354406130268,0.1454458282569202,0.03883401472599525
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.12748490097987056,0.11479869487721546,0.18724130715485082,0.20306979843916262,5.471743295019157,0.07253037873515113,0.0549545222447194
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.1372355480326622,0.11479869487721547,0.20306979843916262,0.26197864997298204,11.05124521072797,0.08636638177450885,0.050869166258153284
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.1245428225829164,0.11002653685580516,0.17916844213918728,0.20306979843916256,5.166427203065134,0.06854759851811672,0.0559952240647997
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.12373673398729201,0.11085288593168005,0.17916844213918728,0.19469355411645756,4.6875,0.06444177662260164,0.05929495736469038
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.16982642403926435,0.14159212417246883,0.2953864903042743,0.3141811447217568,25.56273946360153,0.12644608049045164,0.043380343548812685
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.12760424544965193,0.11479869487721547,0.17945599292348516,0.20306979843916262,5.495689655172414,0.07197464429816709,0.055629601151484825
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.13243534732373394,0.11479869487721546,0.19187312875691737,0.261978649972982,8.704501915708812,0.0783628593330599,0.05407248799067406
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.1234955154237867,0.11051354364793078,0.1678771681879846,0.19728398749301354,4.855124521072797,0.0661804939539566,0.05731502146983009
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,EQ-Max,108.0,1.08,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1445797911752703,0.11119735283304061,0.30594311339530905,0.36701315597328976,16.582854406130267,0.1173621991332994,0.027217592041970915
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.30429739860252647,0.3094774044333567,0.5274207974391564,0.62413279970646,60.793821839080465,0.288298176897432,0.015999221705094456
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.15689624430771912,0.1145288120457421,0.32609285908226987,0.37435782612481494,20.623802681992338,0.13157443464252708,0.02532180966519203
ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.16276378192998728,0.09195988721020815,0.36701315597328976,0.37435782612481494,25.58668582375479,0.13673198148552607,0.026031800444461205
