case_id,city,scenario,time_slice,severity,weather_year,outdoor_temp_bin,occupied_steps,mean_outdoor_temp_c,mean_zone_operative_temp_c,mean_zone_rh_pct,mean_zone_cooling_rate_w,mean_p_tail,high_tail_pct
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,30--35,2538,32.48888987391646,25.82839951489517,41.42378335475008,128509.25473461262,0.11542058103469682,6.8557919621749415
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,>=35,4105,38.70047076735688,26.427160702549727,45.635594071572754,125525.0551569208,0.15922106648267065,25.334957369062117
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,<20,4810,14.687800415800417,24.44484239316523,26.811100645202135,68292.09473590303,0.0900145329142019,0.2910602910602911
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,20--25,2699,22.337373101148575,25.108057535251174,30.1417307854435,97450.97247769905,0.09937263353909721,0.11115227862171174
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,25--30,2016,27.374677579365077,25.4734064049376,36.57491261002537,121098.28117163369,0.09974662486463631,1.0416666666666665
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,30--35,2673,32.60033108866442,25.88396611929765,42.10909062586276,128953.04428771802,0.11753178094978854,8.080808080808081
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,>=35,4506,39.09146027518864,26.59530834642213,45.42434548552522,125698.77344098694,0.17530940696653594,31.979582778517536
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,<20,4810,14.687800415800417,24.44484239316523,26.811100645202135,68292.09473590303,0.0900145329142019,0.2910602910602911
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,20--25,2699,22.337373101148575,25.108057535251174,30.1417307854435,97450.97247769905,0.09937263353909721,0.11115227862171174
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,25--30,2016,27.374677579365077,25.4734064049376,36.57491261002537,121098.28117163369,0.09974662486463631,1.0416666666666665
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,30--35,2673,32.60033108866442,25.88396611929765,42.10909062586276,128953.04428771802,0.11753178094978854,8.080808080808081
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,>=35,4506,39.09146027518864,26.59530834642213,45.42434548552522,125698.77344098694,0.17530940696653594,31.979582778517536
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,<20,5230,14.570505258126193,24.55627728831826,26.486401888747864,72164.22542714926,0.08842417367103933,0.0
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,20--25,2328,22.548733891752576,25.19573879391973,29.370814728569766,102521.42476492419,0.10311640794995697,0.0429553264604811
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,25--30,2517,27.606551450139055,25.4912278428804,35.84391868261662,119327.51142656762,0.10240662642020137,1.3110846245530394
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,30--35,2590,32.56757625482625,25.856841466922937,41.03897429656912,128692.84465464446,0.11773373084941081,7.22007722007722
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,>=35,4039,38.783768878435254,26.572420075664983,45.473534453827824,126025.4532997175,0.17385941738016203,33.05273582569943
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,<20,3664,15.86420305676856,24.602758140727836,29.98702566769822,73110.66657395389,0.08923412037738312,0.0
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,20--25,2903,22.313082156389942,25.0868784696221,31.211126697574024,96009.86505585533,0.0994002014834668,0.03444712366517396
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,25--30,2021,27.29584858980703,25.40994345421365,37.05299194830662,115066.19615925234,0.10094558485360755,1.3854527461652646
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,30--35,1854,32.607549892125135,26.02266388349193,42.762627294023034,133359.2120534766,0.1329123906649469,13.807982740021574
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,>=35,6262,41.14918716065155,27.518230964621086,48.219146272020936,124267.36278373176,0.2731380524497711,63.7336314276589
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,<20,3349,15.330382950134368,24.480076661786068,30.101058822323214,69881.68085709555,0.08472576808412696,0.0
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,20--25,2707,22.485275212412265,25.07616629664896,33.07241216787624,96053.67016862107,0.09434638682496765,0.0
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,25--30,2434,27.28418755135579,25.400553130160436,37.75197347066467,113714.32227047379,0.10009231275345204,0.780608052588332
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,30--35,2059,32.46505099562895,25.888862051404868,40.58353755557717,126536.57599633836,0.12648485657071185,12.821758135016998
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,>=35,6155,41.76418602761982,27.986131367592204,48.64081230242384,124563.6479201201,0.3204910065346964,75.32087733549959
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,<20,2858,16.060989328201536,24.705132337101688,30.956305794441203,77435.85207657951,0.08865496918703215,0.0
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,20--25,2975,22.566425210084034,25.20186495855387,33.33099420011425,100801.25815666914,0.10134187201812801,0.06722689075630252
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,25--30,2574,27.346322843822843,25.39321242218419,38.5351837820087,114018.75541153895,0.09790647479549207,0.6604506604506605
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,30--35,2506,32.62887270550679,25.819950621513225,41.001452194261766,124422.8695287053,0.11864791142372214,9.7366320830008
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,>=35,5791,41.090654032118806,27.419110175334804,48.934958654083594,123714.22861102693,0.25933392911888953,62.735278881022275
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,<20,3872,14.589169034090908,24.563978398726647,27.95606204090103,72509.75080857857,0.09084643008034758,0.0
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,20--25,2675,22.53727009345794,25.145056034689535,33.1430131619148,98863.66090978368,0.09694172490430515,0.037383177570093455
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,25--30,2435,27.436124229979463,25.408562554251947,37.06188495192263,114890.72959017793,0.0979342049430778,0.16427104722792607
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,30--35,2830,32.47748586572438,25.902725140305,42.285251762424444,129501.1097427746,0.12072053194416248,9.787985865724382
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,>=35,4892,39.7962873058054,26.843147192141277,46.65605401432792,126123.16797700571,0.19990449637517538,41.026165167620604
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,<20,3872,14.589169034090908,24.563978398726647,27.95606204090103,72509.75080857857,0.09084643008034758,0.0
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,20--25,2675,22.53727009345794,25.145056034689535,33.1430131619148,98863.66090978368,0.09694172490430515,0.037383177570093455
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,25--30,2435,27.436124229979463,25.408562554251947,37.06188495192263,114890.72959017793,0.0979342049430778,0.16427104722792607
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,30--35,2830,32.47748586572438,25.902725140305,42.285251762424444,129501.1097427746,0.12072053194416248,9.787985865724382
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,>=35,4892,39.7962873058054,26.843147192141277,46.65605401432792,126123.16797700571,0.19990449637517538,41.026165167620604
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,<20,4962,15.12070133010883,24.477590978122873,27.47950751794307,68682.78201815874,0.08709559074743978,0.0
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,20--25,2768,22.34296784682081,25.06129458101515,29.393608845503035,96588.07418629358,0.09922603746557156,0.0
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,25--30,2233,27.447455217196595,25.378292940926382,33.83828339437678,114818.32305021214,0.10056775919800415,0.8956560680698611
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,30--35,2294,32.64713491717524,25.900477265638106,39.759965486654885,127758.37651658687,0.12336044126310416,12.554489973844813
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,>=35,4447,39.40823476501012,27.00625675169597,46.95986536879576,125594.16172943672,0.2156846312532289,46.93051495390151
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,<20,4667,15.196567923719735,24.64314628042506,27.48319561676445,73920.67364056103,0.09274777466279997,0.021427040925648167
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,20--25,2663,22.355075103266994,25.214741380336505,30.886841483259868,102761.87121561545,0.10230432038348378,0.03755163349605708
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,25--30,1989,27.713758169934643,25.497758123784994,36.19270566364784,119952.7051078788,0.10229722422380476,0.4524886877828055
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,30--35,2830,32.603367491166075,25.865225603263045,41.72339749107495,129234.54156571023,0.11881113704035082,8.33922261484099
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,>=35,4555,39.47893907793633,26.76013492819261,46.10920821283338,125492.5545653814,0.1904304921357087,36.57519209659715
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,<20,4667,15.196567923719735,24.64314628042506,27.48319561676445,73920.67364056103,0.09274777466279997,0.021427040925648167
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,20--25,2663,22.355075103266994,25.214741380336505,30.886841483259868,102761.87121561545,0.10230432038348378,0.03755163349605708
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,25--30,1989,27.713758169934643,25.497758123784994,36.19270566364784,119952.7051078788,0.10229722422380476,0.4524886877828055
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,30--35,2830,32.603367491166075,25.865225603263045,41.72339749107495,129234.54156571023,0.11881113704035082,8.33922261484099
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,>=35,4555,39.47893907793633,26.76013492819261,46.10920821283338,125492.5545653814,0.1904304921357087,36.57519209659715
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,<20,4674,14.727431001283696,24.51112138520386,27.425631472215585,71221.22399327978,0.08870850415629893,0.0
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,20--25,2878,22.365751389854065,25.161862877598157,30.057550313074564,99679.78725358762,0.10252712727289728,0.20847810979847115
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,25--30,2551,27.571364170913363,25.48236240306724,35.610615301396365,118402.2865088635,0.10514115208538907,0.7840062720501764
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,30--35,2589,32.475787949015064,25.865237881478112,41.02770163204573,129647.26274266995,0.11695554055930266,7.300115874855156
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,>=35,4012,38.901893070787644,26.47637447072784,45.80001322944198,125251.04005606375,0.1630277141631309,27.81655034895314
