weather,city,scenario,time_slice,severity,weather_year,event,threshold,aggregator,n_steps,ordinal_high_count,nominal_high_count,both_high_count,union_high_count,ordinal_only_count,nominal_only_count,disagreement_count,ordinal_high_pct,nominal_high_pct,nominal_minus_ordinal_pp,disagreement_pct,jaccard
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.05,any_zone,16704,16704,16704,16704,16704,0,0,0,100.0,100.0,0.0,0.0,1.0
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.06,equal_zone_mean,16704,16554,16526,16376,16704,178,150,328,99.10201149425288,98.93438697318008,-0.16762452107279557,1.9636015325670497,0.9803639846743295
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.06,area_weighted_mean,16704,16447,16646,16389,16704,58,257,315,98.46144636015326,99.65277777777779,1.1913314176245193,1.8857758620689655,0.9811422413793104
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.06,zone_p90,16704,16677,16704,16677,16704,0,27,27,99.83836206896551,100.0,0.1616379310344862,0.16163793103448276,0.9983836206896551
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.06,any_zone,16704,16704,16704,16704,16704,0,0,0,100.0,100.0,0.0,0.0,1.0
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.07,equal_zone_mean,16704,15710,15964,15259,16415,451,705,1156,94.04932950191571,95.56992337164752,1.520593869731801,6.920498084291188,0.9295766067621078
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.07,area_weighted_mean,16704,15519,16066,15120,16465,399,946,1345,92.9058908045977,96.18055555555556,3.2746647509578564,8.051963601532568,0.9183115699969633
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.07,zone_p90,16704,16503,16611,16419,16695,84,192,276,98.79669540229885,99.44324712643679,0.6465517241379337,1.6522988505747127,0.9834681042228212
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.07,any_zone,16704,16679,16701,16676,16704,3,25,28,99.85033524904215,99.98204022988506,0.13170498084291715,0.16762452107279693,0.998323754789272
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.08,equal_zone_mean,16704,12735,13700,12086,14349,649,1614,2263,76.23922413793103,82.01628352490421,5.777059386973171,13.547653256704981,0.8422886612307477
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.08,area_weighted_mean,16704,12039,13331,11227,14143,812,2104,2916,72.07255747126436,79.80723180076629,7.734674329501923,17.45689655172414,0.7938202644417733
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.08,zone_p90,16704,14487,15645,14072,16060,415,1573,1988,86.72772988505747,93.66020114942529,6.932471264367823,11.901340996168583,0.876214196762142
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.08,any_zone,16704,15616,16215,15322,16509,294,893,1187,93.48659003831418,97.07255747126436,3.585967432950188,7.106082375478927,0.9280998243382398
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.09,equal_zone_mean,16704,9083,10594,8556,11121,527,2038,2565,54.376197318007655,63.42193486590039,9.04573754789273,15.355603448275861,0.7693552738063124
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.09,area_weighted_mean,16704,7857,9755,7270,10342,587,2485,3072,47.036637931034484,58.399185823754785,11.362547892720304,18.39080459770115,0.7029588087410559
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.09,zone_p90,16704,13115,14011,12323,14803,792,1688,2480,78.51412835249042,83.87811302681992,5.363984674329503,14.846743295019158,0.8324663919475782
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.09,any_zone,16704,14868,15412,14267,16013,601,1145,1746,89.00862068965517,92.26532567049809,3.256704980842917,10.452586206896552,0.8909635920814338
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.1,equal_zone_mean,16704,6666,8253,6259,8660,407,1994,2401,39.9066091954023,49.4073275862069,9.500718390804597,14.373802681992338,0.7227482678983834
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.1,area_weighted_mean,16704,5153,7173,4775,7551,378,2398,2776,30.84889846743295,42.94181034482759,12.092911877394636,16.61877394636015,0.6323665739637134
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.1,zone_p90,16704,10876,11893,10058,12711,818,1835,2653,65.11015325670499,71.1985153256705,6.088362068965514,15.882423371647509,0.7912831405868932
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.1,any_zone,16704,12884,13793,12179,14498,705,1614,2319,77.13122605363985,82.57303639846744,5.441810344827591,13.882902298850574,0.8400469030211064
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.11,equal_zone_mean,16704,5185,6454,4870,6769,315,1584,1899,31.040469348659006,38.6374521072797,7.59698275862069,11.368534482758621,0.719456345102674
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.11,area_weighted_mean,16704,3448,5330,3146,5632,302,2184,2486,20.64176245210728,31.90852490421456,11.26676245210728,14.882662835249041,0.55859375
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.11,zone_p90,16704,9890,10114,8752,11252,1138,1362,2500,59.207375478927204,60.54837164750958,1.3409961685823757,14.966475095785443,0.7778172769285461
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.11,any_zone,16704,12081,12154,10973,13262,1108,1181,2289,72.32399425287356,72.7610153256705,0.43702107279693925,13.703304597701148,0.8274015985522546
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.12,equal_zone_mean,16704,4017,4891,3813,5095,204,1078,1282,24.04813218390805,29.280411877394634,5.232279693486588,7.674808429118773,0.7483807654563297
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.12,area_weighted_mean,16704,2261,3478,2079,3660,182,1399,1581,13.535680076628353,20.821360153256705,7.285680076628351,9.464798850574713,0.5680327868852459
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.12,zone_p90,16704,8705,8782,7483,10004,1222,1299,2521,52.11326628352491,52.57423371647509,0.4609674329501878,15.09219348659004,0.748000799680128
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.12,any_zone,16704,10712,10837,9420,12129,1292,1417,2709,64.12835249042146,64.87667624521073,0.7483237547892707,16.217672413793103,0.7766510017313876
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.13,equal_zone_mean,16704,2990,3802,2853,3939,137,949,1086,17.89990421455939,22.7610153256705,4.861111111111111,6.501436781609195,0.7242955064737243
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.13,area_weighted_mean,16704,1634,2240,1505,2369,129,735,864,9.782088122605364,13.409961685823754,3.6278735632183894,5.172413793103448,0.6352891515407345
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.13,zone_p90,16704,6947,7541,6465,8023,482,1076,1558,41.58884099616858,45.144875478927204,3.5560344827586245,9.327107279693486,0.8058083011342391
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.13,any_zone,16704,8860,9550,8308,10102,552,1242,1794,53.0411877394636,57.17193486590039,4.130747126436784,10.739942528735632,0.8224114036824391
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.14,equal_zone_mean,16704,2231,2904,2143,2992,88,761,849,13.356082375478929,17.385057471264368,4.028975095785439,5.0826149425287355,0.7162433155080213
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.14,area_weighted_mean,16704,1305,1622,1193,1734,112,429,541,7.8125,9.710249042145595,1.8977490421455938,3.2387452107279695,0.68800461361015
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.14,zone_p90,16704,6480,6866,6028,7318,452,838,1290,38.793103448275865,41.10392720306513,2.3108237547892707,7.722701149425287,0.823722328505056
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.14,any_zone,16704,8446,8674,7877,9243,569,797,1366,50.56273946360154,51.92768199233716,1.3649425287356243,8.177681992337165,0.8522124851238775
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.15,equal_zone_mean,16704,1771,2229,1695,2305,76,534,610,10.602250957854405,13.344109195402298,2.741858237547892,3.6518199233716477,0.735357917570499
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.15,area_weighted_mean,16704,1044,1280,966,1358,78,314,392,6.25,7.662835249042145,1.412835249042145,2.346743295019157,0.711340206185567
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.15,zone_p90,16704,5965,6299,5534,6730,431,765,1196,35.71000957854406,37.709530651341,1.9995210727969337,7.159961685823754,0.8222882615156017
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.15,any_zone,16704,7892,8391,7486,8797,406,905,1311,47.24616858237548,50.23347701149425,2.9873084291187735,7.8484195402298855,0.8509719222462203
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.16,equal_zone_mean,16704,1410,1784,1357,1837,53,427,480,8.441091954022989,10.68007662835249,2.2389846743295014,2.8735632183908044,0.738704409363092
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.16,area_weighted_mean,16704,873,1057,818,1112,55,239,294,5.226293103448276,6.327825670498084,1.1015325670498086,1.7600574712643677,0.7356115107913669
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.16,zone_p90,16704,5711,5833,5268,6276,443,565,1008,34.18941570881226,34.91977969348659,0.7303639846743315,6.0344827586206895,0.8393881453154876
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.16,any_zone,16704,7308,8157,7106,8359,202,1051,1253,43.75,48.832614942528735,5.082614942528735,7.501197318007663,0.8501016868046417
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.17,equal_zone_mean,16704,1156,1470,1115,1511,41,355,396,6.920498084291188,8.800287356321839,1.8797892720306506,2.3706896551724137,0.7379219060225016
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.17,area_weighted_mean,16704,735,880,693,922,42,187,229,4.400143678160919,5.268199233716475,0.8680555555555559,1.3709291187739463,0.7516268980477223
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.17,zone_p90,16704,5413,5356,4907,5862,506,449,955,32.405411877394634,32.06417624521073,-0.34123563218390607,5.717193486590038,0.8370863186625725
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.17,any_zone,16704,7288,7558,6799,8047,489,759,1248,43.63026819923372,45.246647509578544,1.6163793103448232,7.471264367816093,0.8449111470113085
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.18,equal_zone_mean,16704,976,1192,935,1233,41,257,298,5.842911877394636,7.136015325670499,1.2931034482758625,1.7840038314176248,0.7583130575831306
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.18,area_weighted_mean,16704,641,748,605,784,36,143,179,3.8374042145593865,4.477969348659004,0.6405651340996175,1.0715996168582376,0.7716836734693877
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.18,zone_p90,16704,5085,4802,4552,5335,533,250,783,30.441810344827587,28.747605363984675,-1.6942049808429116,4.6875,0.8532333645735708
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.18,any_zone,16704,7138,6613,6300,7451,838,313,1151,42.73227969348659,39.58931992337165,-3.1429597701149445,6.890565134099617,0.845524090726077
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.19,equal_zone_mean,16704,843,1003,809,1037,34,194,228,5.046695402298851,6.004549808429119,0.957854406130268,1.3649425287356323,0.7801350048216008
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.19,area_weighted_mean,16704,560,638,517,681,43,121,164,3.3524904214559386,3.8194444444444446,0.4669540229885062,0.9818007662835249,0.7591776798825257
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.19,zone_p90,16704,4861,4525,4317,5069,544,208,752,29.10081417624521,27.089319923371647,-2.0114942528735638,4.501915708812261,0.8516472677056619
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.19,any_zone,16704,6730,6259,5967,7022,763,292,1055,40.28975095785441,37.47006704980843,-2.819683908045978,6.315852490421456,0.8497579037311307
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.2,equal_zone_mean,16704,759,857,716,900,43,141,184,4.54382183908046,5.1305076628352495,0.5866858237547894,1.1015325670498084,0.7955555555555556
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.2,area_weighted_mean,16704,478,553,442,589,36,111,147,2.861590038314176,3.3105842911877397,0.44899425287356354,0.8800287356321839,0.7504244482173175
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.2,zone_p90,16704,4571,4227,4007,4791,564,220,784,27.3647030651341,25.305316091954023,-2.0593869731800774,4.693486590038314,0.836359841369234
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.2,any_zone,16704,6310,5925,5606,6629,704,319,1023,37.775383141762454,35.47054597701149,-2.3048371647509613,6.124281609195402,0.8456780811585458
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.21,equal_zone_mean,16704,656,748,626,778,30,122,152,3.9272030651340994,4.477969348659004,0.5507662835249048,0.9099616858237548,0.8046272493573264
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.21,area_weighted_mean,16704,412,485,386,511,26,99,125,2.4664750957854404,2.9034961685823752,0.43702107279693475,0.748323754789272,0.7553816046966731
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.21,zone_p90,16704,4292,4030,3769,4553,523,261,784,25.694444444444443,24.12595785440613,-1.568486590038312,4.693486590038314,0.827805842301779
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.21,any_zone,16704,5708,5678,5208,6178,500,470,970,34.17145593869732,33.991858237547895,-0.17959770114942541,5.8069923371647505,0.8429912593072192
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.22,equal_zone_mean,16704,566,670,547,689,19,123,142,3.388409961685824,4.011015325670498,0.622605363984674,0.850095785440613,0.7939042089985486
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.22,area_weighted_mean,16704,363,413,349,427,14,64,78,2.173132183908046,2.4724616858237547,0.2993295019157089,0.4669540229885058,0.8173302107728337
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.22,zone_p90,16704,4155,3847,3657,4345,498,190,688,24.874281609195403,23.030411877394634,-1.843869731800768,4.118773946360153,0.8416570771001151
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.22,any_zone,16704,5707,5492,5098,6101,609,394,1003,34.165469348659,32.878352490421456,-1.287116858237547,6.004549808429119,0.835600721193247
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.23,equal_zone_mean,16704,513,583,499,597,14,84,98,3.071120689655172,3.490181992337165,0.41906130268199276,0.5866858237547893,0.8358458961474037
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.23,area_weighted_mean,16704,304,345,299,350,5,46,51,1.8199233716475096,2.0653735632183907,0.24545019157088122,0.305316091954023,0.8542857142857143
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.23,zone_p90,16704,3992,3645,3469,4168,523,176,699,23.89846743295019,21.82112068965517,-2.0773467432950192,4.184626436781609,0.8322936660268714
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.23,any_zone,16704,5706,5263,4929,6040,777,334,1111,34.15948275862069,31.50742337164751,-2.6520593869731823,6.65110153256705,0.8160596026490067
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.24,equal_zone_mean,16704,470,523,455,538,15,68,83,2.813697318007663,3.1309865900383143,0.31728927203065127,0.4968869731800767,0.845724907063197
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.24,area_weighted_mean,16704,258,303,252,309,6,51,57,1.5445402298850575,1.8139367816091954,0.26939655172413796,0.34123563218390807,0.8155339805825242
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.24,zone_p90,16704,3679,3473,3244,3908,435,229,664,22.024664750957854,20.791427203065137,-1.2332375478927182,3.9750957854406135,0.8300921187308086
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.24,any_zone,16704,5706,5077,4824,5959,882,253,1135,34.15948275862069,30.393917624521073,-3.765565134099619,6.79477969348659,0.8095318006376909
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.25,equal_zone_mean,16704,419,476,410,485,9,66,75,2.50838122605364,2.849616858237548,0.3412356321839082,0.4489942528735632,0.845360824742268
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.25,area_weighted_mean,16704,207,275,206,276,1,69,70,1.2392241379310345,1.6463122605363985,0.407088122605364,0.4190613026819923,0.7463768115942029
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.25,zone_p90,16704,3581,3224,3072,3733,509,152,661,21.437978927203066,19.300766283524904,-2.137212643678163,3.9571360153256707,0.8229306188052504
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.25,any_zone,16704,5689,4794,4678,5805,1011,116,1127,34.05771072796935,28.69971264367816,-5.357998084291188,6.746886973180076,0.8058570198105082
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.26,equal_zone_mean,16704,369,431,363,437,6,68,74,2.209051724137931,2.58022030651341,0.37116858237547895,0.44300766283524906,0.8306636155606407
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.26,area_weighted_mean,16704,165,237,165,237,0,72,72,0.9877873563218391,1.4188218390804597,0.43103448275862066,0.43103448275862066,0.6962025316455697
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.26,zone_p90,16704,3357,3012,2860,3509,497,152,649,20.09698275862069,18.031609195402297,-2.065373563218392,3.8852969348659006,0.8150470219435737
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.26,any_zone,16704,5148,4604,4395,5357,753,209,962,30.81896551724138,27.56226053639847,-3.256704980842912,5.759099616858237,0.8204218779167445
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.27,equal_zone_mean,16704,306,375,302,379,4,73,77,1.8318965517241377,2.244971264367816,0.4130747126436782,0.46096743295019155,0.7968337730870713
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.27,area_weighted_mean,16704,129,204,128,205,1,76,77,0.7722701149425287,1.221264367816092,0.44899425287356326,0.46096743295019155,0.624390243902439
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.27,zone_p90,16704,3138,2838,2673,3303,465,165,630,18.785919540229884,16.989942528735632,-1.7959770114942515,3.771551724137931,0.8092643051771117
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.27,any_zone,16704,4805,4360,4213,4952,592,147,739,28.765565134099617,26.101532567049805,-2.664032567049812,4.424090038314176,0.850767366720517
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.28,equal_zone_mean,16704,261,329,257,333,4,72,76,1.5625,1.969588122605364,0.407088122605364,0.4549808429118774,0.7717717717717718
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.28,area_weighted_mean,16704,104,177,103,178,1,74,75,0.6226053639846743,1.059626436781609,0.4370210727969348,0.4489942528735632,0.5786516853932584
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.28,zone_p90,16704,2919,2640,2474,3085,445,166,611,17.47485632183908,15.804597701149426,-1.6702586206896548,3.657806513409962,0.8019448946515397
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.28,any_zone,16704,4649,4206,4042,4813,607,164,771,27.831657088122608,25.179597701149426,-2.6520593869731823,4.61566091954023,0.8398088510284646
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.29,equal_zone_mean,16704,225,284,223,286,2,61,63,1.3469827586206895,1.700191570881226,0.3532088122605366,0.3771551724137931,0.7797202797202797
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.29,area_weighted_mean,16704,80,142,80,142,0,62,62,0.4789272030651341,0.850095785440613,0.371168582375479,0.37116858237547895,0.5633802816901409
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.29,zone_p90,16704,2669,2470,2295,2844,374,175,549,15.978208812260537,14.786877394636017,-1.1913314176245193,3.2866379310344827,0.8069620253164557
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.29,any_zone,16704,4505,4056,3898,4663,607,158,765,26.969588122605366,24.281609195402297,-2.6879789272030665,4.579741379310344,0.8359425262706413
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.3,equal_zone_mean,16704,191,246,189,248,2,57,59,1.1434386973180075,1.4727011494252873,0.32926245210727967,0.3532088122605364,0.7620967741935484
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.3,area_weighted_mean,16704,66,113,66,113,0,47,47,0.3951149425287357,0.6764846743295019,0.28136973180076624,0.2813697318007663,0.584070796460177
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.3,zone_p90,16704,2385,2336,2066,2655,319,270,589,14.27801724137931,13.984674329501914,-0.29334291187739503,3.5261015325670497,0.7781544256120527
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.3,any_zone,16704,4074,3901,3706,4269,368,195,563,24.38936781609195,23.353687739463602,-1.035680076628351,3.3704501915708813,0.8681189974232841
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.31,equal_zone_mean,16704,149,211,148,212,1,63,64,0.8920019157088124,1.2631704980842913,0.37116858237547895,0.38314176245210724,0.6981132075471698
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.31,area_weighted_mean,16704,56,94,56,94,0,38,38,0.33524904214559387,0.5627394636015326,0.22749042145593867,0.2274904214559387,0.5957446808510638
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.31,zone_p90,16704,2146,2195,1867,2474,279,328,607,12.847222222222221,13.140565134099615,0.29334291187739503,3.633860153256705,0.7546483427647535
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.31,any_zone,16704,3757,3817,3466,4108,291,351,642,22.49161877394636,22.85081417624521,0.35919540229885083,3.8433908045977008,0.8437195715676729
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.32,equal_zone_mean,16704,124,177,123,178,1,54,55,0.7423371647509579,1.059626436781609,0.31728927203065127,0.32926245210727967,0.6910112359550562
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,broad_tail,0.32,area_weighted_mean,16704,46,79,45,80,1,34,35,0.2753831417624521,0.47294061302681994,0.19755747126436785,0.20953065134099616,0.5625
