dataset,analysis,metric,level,contrast,estimate,ci_lower_2_5,ci_upper_97_5,bootstrap_mean,bootstrap_sd,n_bootstrap_valid,resampling_unit,n_resampling_units
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p05,,late_2080s minus baseline_2020s,7.616682461476097,4.87505458149891,10.871070519160137,7.604735002316344,1.5371016101870683,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p05,baseline_2020s,,18.316304810557686,13.936740035653468,22.79456101665602,18.288123736164327,2.2744326262334535,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p05,near_2030s,,18.102616805023413,14.393678992390377,21.927220526021706,18.082196446626224,1.9434327353874419,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p05,mid_2050s,,19.74111323967646,15.662744618720735,23.73972717778842,19.715806227383997,2.0756551452005563,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p05,late_2080s,,21.24407992762878,17.00890006385696,25.204450364516813,21.212407374148576,2.0996444093437745,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p05,,near_2030s minus baseline_2020s,-0.21368800553427292,-1.2185329861111098,0.6573899465197961,-0.20592728953809988,0.4824421162420698,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p05,,mid_2050s minus baseline_2020s,1.424808429118773,-0.02317309227330785,3.0318960528416334,1.4276824912196684,0.7895674767508816,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p05,,late_2080s minus baseline_2020s,2.927775117071093,1.16153981747552,4.947139241432528,2.92428363798425,0.9723530556333871,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p075,baseline_2020s,,1.6403256704980844,0.78472970545977,2.7660457242443584,1.6306517234727544,0.5247662702266219,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p075,near_2030s,,1.5576774691358024,1.0308533884099615,2.1338992323861214,1.5537446619572157,0.28146158700025553,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p075,mid_2050s,,3.945162835249042,2.6004874082056193,5.7588086020647085,3.942266805688591,0.8292102840007645,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p075,late_2080s,,8.03150941890166,5.728152272243507,10.473763769157088,8.013287203331206,1.2274704548020479,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p075,,near_2030s minus baseline_2020s,-0.08264820136228201,-0.9967838707960835,0.6059801045657728,-0.07690706151553853,0.4208348774994908,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p075,,mid_2050s minus baseline_2020s,2.304837164750958,0.6229296376117494,4.3249953437633035,2.3116150822158366,0.919630303883797,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p075,,late_2080s minus baseline_2020s,6.391183748403575,4.232327918795233,8.827580386600678,6.38263547985845,1.172778192390505,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p075,baseline_2020s,,19.75724377394636,14.030733656609195,25.759822996487866,19.709515468683485,3.013897159777296,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p075,near_2030s,,19.718663527032778,14.680885649478505,24.865634312473393,19.689406496115367,2.6241382900559094,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p075,mid_2050s,,24.597568114091104,18.789856554650914,30.405358663260966,24.561944693885696,3.00355728735652,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p075,late_2080s,,31.421781875266074,24.53618062207323,37.84523500691783,31.35940371900277,3.406059559684502,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p075,,near_2030s minus baseline_2020s,-0.03858024691358253,-2.168850109088973,1.8173167105683286,-0.020108972568113927,1.0264834151583426,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p075,,mid_2050s minus baseline_2020s,4.840324340144743,1.5761070202745875,8.826769702532992,4.852429225202215,1.8458735134487343,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p075,,late_2080s minus baseline_2020s,11.664538101319714,7.289741811675172,16.776977902830996,11.649888250319286,2.4295492621618817,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p075,baseline_2020s,,18.116918103448274,13.079946752607492,23.28287968284376,18.07886374521073,2.6251207991628704,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p075,near_2030s,,18.160986057896977,13.547707302309494,22.890392188165176,18.135661834158153,2.3976592856676784,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p075,mid_2050s,,20.65240527884206,15.733423797360578,25.41370247312686,20.619677888197103,2.4962659518374615,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p075,late_2080s,,23.39027245636441,17.972225548105577,28.376282959504046,23.346116515671564,2.673820694200837,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p075,,near_2030s minus baseline_2020s,0.04406795444870326,-1.2999630826947606,1.2790682205193709,0.05679808894742523,0.6604254204762134,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p075,,mid_2050s minus baseline_2020s,2.5354871753937864,0.6866244612069012,4.700678812792671,2.540814142986376,1.033493051036943,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p075,,late_2080s minus baseline_2020s,5.273354352916137,2.7687563191783853,8.09625189575351,5.2672527704608365,1.3642152429689678,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p075,baseline_2020s,,2.8584826709144955,1.8391163757542826,4.1031816323534995,2.847641735704994,0.587794759766978,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p075,near_2030s,,2.6433212577792347,1.9725621450674273,3.3156204554631943,2.6382284931012387,0.34432768565810573,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p075,mid_2050s,,4.74943622787498,3.3838557205079085,6.554629030435042,4.744233744779907,0.8266971783146853,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p075,late_2080s,,8.197186905125896,5.972270475339515,10.668053795697315,8.177656633425515,1.2171833698005479,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p075,,near_2030s minus baseline_2020s,-0.21516141313526083,-0.9885653689872517,0.3481095478715951,-0.2094132426037554,0.35454387513199176,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p075,,mid_2050s minus baseline_2020s,1.890953556960485,0.45096622838434414,3.7100082734733433,1.8965920090749129,0.8225878410084427,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p075,,late_2080s minus baseline_2020s,5.3387042342114,3.310994708509108,7.741776101875849,5.33001489772052,1.139406099921365,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p075,baseline_2020s,,18.116918103448274,13.079946752607492,23.28287968284376,18.07886374521073,2.625120799162871,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p075,near_2030s,,18.160986057896977,13.547707302309494,22.890392188165173,18.135661834158153,2.397659285667678,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p075,mid_2050s,,20.65240527884206,15.73342379736058,25.41370247312686,20.619677888197103,2.496265951837462,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p075,late_2080s,,23.39027245636441,17.972225548105577,28.376282959504046,23.346116515671564,2.6738206942008365,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p075,,near_2030s minus baseline_2020s,0.04406795444870326,-1.2999630826947641,1.2790682205193709,0.05679808894742407,0.660425420476214,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p075,,mid_2050s minus baseline_2020s,2.5354871753937864,0.6866244612068941,4.700678812792671,2.5408141429863766,1.0334930510369438,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p075,,late_2080s minus baseline_2020s,5.273354352916137,2.7687563191783786,8.09625189575351,5.267252770460835,1.364215242968968,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p1,baseline_2020s,,0.41124547679863777,0.09345732226479353,0.8208321692741593,0.40793677163154535,0.1910145425223876,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p1,near_2030s,,0.3206151553852703,0.1416826309067688,0.532141336739038,0.319515784642401,0.1007240026150111,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p1,mid_2050s,,1.3303533418475948,0.7379927296189867,2.054734893837803,1.3294784349723285,0.3387710273698707,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p1,late_2080s,,3.6223858556832695,2.1909256598552576,5.177672846157938,3.61066978301937,0.7708109101202276,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p1,,near_2030s minus baseline_2020s,-0.09063032141336747,-0.4197472661238824,0.17594338681353763,-0.08842098698914434,0.15517778776824503,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p1,,mid_2050s minus baseline_2020s,0.919107865048957,0.2228258700510856,1.7229821865687527,0.9215416633407831,0.3814207651393049,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p1,,late_2080s minus baseline_2020s,3.2111403788846316,1.8237481375053217,4.802130727171137,3.2027330113878247,0.7599982005690045,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p1,baseline_2020s,,16.176597754363556,11.08202626117497,21.70405791028097,16.130723662329714,2.735206883107031,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p1,near_2030s,,16.375651873137503,11.727709098286507,21.15764021924223,16.34654202918795,2.413027992532142,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p1,mid_2050s,,21.04186621966794,15.567907054863774,26.55423517986377,21.006107386121755,2.8292444572812854,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p1,late_2080s,,27.603501489995743,21.06427435876969,33.78857608955938,27.541738256305877,3.260374079499224,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p1,,near_2030s minus baseline_2020s,0.1990541187739474,-1.8818928932524486,2.142205626064272,0.2158183668582372,1.0320931408534946,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p1,,mid_2050s minus baseline_2020s,4.865268465304386,1.8193371847062572,8.571512312420177,4.875383723792039,1.7297031485897547,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p1,,late_2080s minus baseline_2020s,11.426903735632187,7.167444923371647,16.267236390485312,11.411014593976159,2.3176767884342557,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p1,baseline_2020s,,15.765352277564922,10.889881665070243,20.975959683641968,15.722786890698167,2.5924312617455096,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p1,near_2030s,,16.055036717752234,11.574269469721157,20.67547027990634,16.02702624454555,2.335590047191256,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p1,mid_2050s,,19.71151287782035,14.586638429916988,24.82130028735632,19.676628951149425,2.6450155296886724,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p1,late_2080s,,23.981115634312474,18.253749102011497,29.26677991299489,23.93106847328651,2.8292798556403578,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p1,,near_2030s minus baseline_2020s,0.28968444018731176,-1.5231464852064682,2.0277578224776476,0.30423935384738193,0.9114960136760526,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p1,,mid_2050s minus baseline_2020s,3.9461606002554284,1.457826136121749,6.908907380800342,3.9538420604512567,1.4107167492714134,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p1,,late_2080s minus baseline_2020s,8.215763356747551,5.137126170710936,11.601533398520647,8.208281582588336,1.6519353790089442,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p1,baseline_2020s,,1.9996554351627103,1.2242266032766917,2.94421339558434,1.9912737588695615,0.44581573086848647,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p1,near_2030s,,1.882999821994296,1.3592842701295216,2.417179733169279,1.8787246463353615,0.2720937333122716,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p1,mid_2050s,,3.3950949502460883,2.413629188695116,4.649043926350904,3.390413646179816,0.5782187791926171,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p1,late_2080s,,5.972960148181496,4.310775076917063,7.80675153161679,5.957302211332916,0.9069192447573209,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p1,,near_2030s minus baseline_2020s,-0.11665561316841422,-0.6709459638865898,0.3017648138791865,-0.11254911253419977,0.2536106692555451,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p1,,mid_2050s minus baseline_2020s,1.395439515083378,0.4124227540024553,2.652949002935287,1.399139887310255,0.565231261105452,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p1,,late_2080s minus baseline_2020s,3.973304713018786,2.462560979493438,5.771868168245242,3.966028452463355,0.8527633112283778,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p1,baseline_2020s,,15.765352277564922,10.889881665070243,20.97595968364197,15.722786890698169,2.5924312617455096,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p1,near_2030s,,16.055036717752234,11.574269469721157,20.67547027990634,16.02702624454555,2.335590047191256,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p1,mid_2050s,,19.711512877820347,14.586638429916988,24.82130028735632,19.676628951149425,2.6450155296886724,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p1,late_2080s,,23.981115634312474,18.253749102011493,29.26677991299489,23.9310684732865,2.8292798556403578,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p1,,near_2030s minus baseline_2020s,0.28968444018731176,-1.5231464852064684,2.027757822477644,0.30423935384738104,0.9114960136760524,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p1,,mid_2050s minus baseline_2020s,3.946160600255425,1.4578261361217526,6.908907380800342,3.9538420604512563,1.4107167492714134,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p1,,late_2080s minus baseline_2020s,8.215763356747551,5.137126170710938,11.601533398520647,8.208281582588334,1.6519353790089446,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p15,baseline_2020s,,0.042571306939123026,0.0,0.1270487441464453,0.04246108716475096,0.040402917396056386,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p15,near_2030s,,0.013137239250744991,0.0,0.03858024691358024,0.013067561994465723,0.012140752650302664,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p15,mid_2050s,,0.068845785440613,0.011973180076628325,0.14301298424861641,0.06904783285440612,0.03288513968266017,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p15,late_2080s,,0.35869651979565775,0.1666267560664112,0.5605817967752235,0.35775494558854837,0.10122494639229936,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p15,,near_2030s minus baseline_2020s,-0.029434067688378036,-0.12555209663686676,0.03758248190719455,-0.029393525170285227,0.04302916988622171,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p15,,mid_2050s minus baseline_2020s,0.02627447850148997,-0.08946626223925075,0.1277139208173691,0.026586745689655158,0.05517675616757354,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p15,,late_2080s minus baseline_2020s,0.3161252128565347,0.11141709237973606,0.5346357492550021,0.3152938584237973,0.10753104672721243,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p15,baseline_2020s,,5.770241326096211,3.058607053533419,8.860835062792676,5.745742619864836,1.4927277792371192,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p15,near_2030s,,6.095346424010217,3.182038899531716,9.244579641602808,6.076827805715198,1.5777417762419208,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p15,mid_2050s,,7.726027032779906,4.575654700138356,10.993225175606645,7.703326515272456,1.6490797418046224,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p15,late_2080s,,11.024804438058748,7.061365873776075,15.038596876330352,10.987309343736698,2.0361473338944878,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p15,,near_2030s minus baseline_2020s,0.32510509791400644,-0.7350243787249893,1.6251554850468282,0.33108518585036145,0.6024574060752377,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p15,,mid_2050s minus baseline_2020s,1.9557857066836952,0.7134019795657727,3.448462943007662,1.95758389540762,0.7098275300391818,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p15,,late_2080s minus baseline_2020s,5.254563111962537,2.7958830552894853,7.919955133833547,5.241566723871861,1.312104385413366,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p15,baseline_2020s,,5.727670019157088,3.0218685145274593,8.829900190240528,5.703281532700085,1.4937625159785572,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p15,near_2030s,,6.082209184759472,3.1795444870157517,9.215573781396337,6.063760243720732,1.5720111712988165,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p15,mid_2050s,,7.6571812473392935,4.50637239250745,10.942201967592595,7.634278682418051,1.6551787469785217,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p15,late_2080s,,10.66610791826309,6.759022290070242,14.623551577799057,10.629554398148148,2.015656818354346,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p15,,near_2030s minus baseline_2020s,0.3545391656023842,-0.6864623243933599,1.634472115793954,0.3604787110206468,0.5916951549564291,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p15,,mid_2050s minus baseline_2020s,1.9295112281822053,0.67981055768412,3.4273518984142193,1.9309971497179657,0.7086810290140335,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p15,,late_2080s minus baseline_2020s,4.9384378991060025,2.6150714067156247,7.438184300500211,4.9262728654480625,1.2375709890077562,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p15,baseline_2020s,,0.42871605429773285,0.21868200539027174,0.6573670552081678,0.4267757501083402,0.11375622334343682,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p15,near_2030s,,0.46113566135708633,0.2285062726248719,0.7171241461019869,0.4596343183255293,0.12652728529379462,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p15,mid_2050s,,0.5894170245274672,0.3471930053560739,0.847059297684361,0.5877038430207123,0.12838601473322728,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p15,late_2080s,,0.9044120345714646,0.5804999646344713,1.2270544186614303,0.9014233933275971,0.1643745872245355,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p15,,near_2030s minus baseline_2020s,0.032419607059353484,-0.08709421061902684,0.1631512109982072,0.032858568217189195,0.06369738667557413,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p15,,mid_2050s minus baseline_2020s,0.1607009702297344,0.038116150992473806,0.29389415240732386,0.16092809291237214,0.06577751728030112,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p15,,late_2080s minus baseline_2020s,0.4756959802737317,0.23461331112376171,0.7379320566335312,0.47464764321925684,0.12890452998512533,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p15,baseline_2020s,,5.727670019157088,3.0218685145274593,8.829900190240528,5.703281532700085,1.4937625159785572,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p15,near_2030s,,6.082209184759472,3.1795444870157517,9.215573781396339,6.063760243720732,1.5720111712988165,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p15,mid_2050s,,7.6571812473392935,4.50637239250745,10.942201967592595,7.634278682418051,1.655178746978522,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_minus_mean_zone_pp__tau_0p15,late_2080s,,10.66610791826309,6.759022290070242,14.623551577799057,10.629554398148148,2.015656818354346,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p15,,near_2030s minus baseline_2020s,0.3545391656023842,-0.6864623243933599,1.634472115793954,0.3604787110206467,0.591695154956429,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p15,,mid_2050s minus baseline_2020s,1.9295112281822053,0.6798105576841227,3.4273518984142193,1.9309971497179652,0.7086810290140335,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_minus_mean_zone_pp__tau_0p15,,late_2080s minus baseline_2020s,4.9384378991060025,2.6150714067156247,7.438184300500213,4.9262728654480625,1.2375709890077564,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p2,baseline_2020s,,0.03442289272030651,0.0,0.10326867816091953,0.03434027777777777,0.03322277103118684,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p2,near_2030s,,0.0009977650063856943,0.0,0.0029932950191570835,0.0009926764048531272,0.0009610537422307651,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p2,mid_2050s,,0.024944125159642394,0.0,0.06019848871860364,0.025082681460195825,0.016569920236399957,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p2,late_2080s,,0.1079249148573861,0.036751011068539806,0.19373686276074917,0.10787850215517239,0.03975512035156651,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p2,,near_2030s minus baseline_2020s,-0.03342512771392082,-0.10326867816091953,0.0029932950191570835,-0.033347601372924654,0.033316576447039226,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p2,,mid_2050s minus baseline_2020s,-0.009478767560664118,-0.09389800180928046,0.054211898680289465,-0.009257596317581957,0.03879627627584972,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p2,,late_2080s minus baseline_2020s,0.0735020221370796,-0.009312473392933174,0.16064016602809703,0.07353822437739461,0.04395691651084228,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p2,baseline_2020s,,0.31679038952745847,0.136855942688378,0.5120322145061725,0.31602447184972327,0.0962225768931781,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p2,near_2030s,,0.4348592486164325,0.16079814548744142,0.807528635855683,0.4343201728128991,0.165411279225125,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p2,mid_2050s,,0.6457202532992762,0.23713548318433375,1.1983490315027667,0.6455426677575564,0.2475732774834993,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p2,late_2080s,,1.5513582907620262,0.63871511148361,2.649261487601107,1.5470351412835248,0.5173501839519042,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p2,,near_2030s minus baseline_2020s,0.11806885908897402,-0.11607332907620263,0.408597242177522,0.11829570096317579,0.13474390836675415,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p2,,mid_2050s minus baseline_2020s,0.3289298637718177,-0.06917837377607489,0.816670657726692,0.32951819590783316,0.2261524432935585,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p2,,late_2080s minus baseline_2020s,1.2345679012345678,0.322585741272882,2.3060012239250742,1.2310106694338017,0.5085575364353703,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p2,baseline_2020s,,0.28236749680715195,0.12023068326947633,0.46828437633035336,0.2816841940719455,0.08985442635244427,10000,city × scenario_raw,12
