case_id,zone,position,floor,orientation,association,spearman_rho,n_hours
ahmedabad_ssp245_late_2080s_typical_2086,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.3307802420593465,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.32064937569058344,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.22705345417134293,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.29189018563234675,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.1997971998082034,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.3624423192783669,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.2223144145697811,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4269464101730286,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.36179902152751103,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5705305610780452,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5048066669919481,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6199447179511586,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5737430534085376,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4080954103187479,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.31588771438838925,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.34765357846228645,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.28244861775900026,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5038030127417019,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.4566299004849285,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5531920957676298,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5331668722902874,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.32163854955056836,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.2352467858470799,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.3960751327773983,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.3381017800707958,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5391067636994635,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.47597698991151954,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6325435981658747,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5918341363013968,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.38114323218991414,4437
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.29645936106330034,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.32064937569058344,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.22705345417134293,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.29189018563234675,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.1997971998082034,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.3624423192783669,4437
ahmedabad_ssp245_mid_2050s_hot_2059,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.2223144145697811,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4269464101730286,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.36179902152751103,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5705305610780452,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5048066669919481,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6199447179511586,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5737430534085376,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4080954103187479,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.31588771438838925,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.34765357846228645,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.28244861775900026,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5038030127417019,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.4566299004849285,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5531920957676298,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5331668722902874,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.32163854955056836,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.2352467858470799,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.3960751327773983,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.3381017800707958,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5391067636994635,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.47597698991151954,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6325435981658747,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5918341363013968,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.38114323218991414,4437
ahmedabad_ssp245_mid_2050s_hot_2059,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.29645936106330034,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.3089687659559868,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.14787364993436639,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.2614010718836956,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.145499650701587,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.3557148374960487,4437
ahmedabad_ssp245_mid_2050s_typical_2058,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.20975936312123994,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.426237584372577,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.4130140179070081,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6121922747857761,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.559257029594983,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6562556303287934,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5862070281880922,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.4128854909344052,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.3344506683785415,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.3512943787405471,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.3154947081415608,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.544819938439593,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.5059241491237044,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5685061114948883,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5308047589133799,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.31949746275348195,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.21430159195980322,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.3855626075725857,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.38473576910687907,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5736834131801398,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5161276038944504,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6637225604270054,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6069451057622733,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3832176977589667,4437
ahmedabad_ssp245_mid_2050s_typical_2058,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.3042031121614273,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.312805462977118,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.20065739337044566,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.266171382591632,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.17414247796299956,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.35553995070339056,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.21476567612106587,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4241967218646961,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.37827703653082095,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5859999401077358,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5345815677783158,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6217304419526666,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5644327195356179,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.404725662789708,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.32328687930028777,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.33301916841995954,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.2694287553189219,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5056061669481212,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.4794109180504955,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5174609611057285,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.4992134556725206,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.30272208355716546,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.22229298135657474,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.3826695311645342,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.3456002668787479,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5499437934219851,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5008639574385912,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6297187671918022,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.5846374228442571,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.3719251250823533,4437
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.29963929894410773,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.312805462977118,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.20065739337044566,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.266171382591632,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.17414247796299956,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.35553995070339056,4437
ahmedabad_ssp245_near_2030s_hot_2034,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.21476567612106587,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4241967218646961,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.37827703653082095,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5859999401077358,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5345815677783158,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6217304419526666,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5644327195356179,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.404725662789708,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.32328687930028777,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.33301916841995954,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.2694287553189219,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5056061669481212,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.4794109180504955,4437
ahmedabad_ssp245_near_2030s_hot_2034,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5174609611057285,4437
